doc_id,text,
3038,"Şimşek: Piyasalar erken seçime olumlu bakıyor, çünkü.... https://t.co/DOC7OCZWE7 https://t.co/m7BpTozpB4",
3039,Bakıcı dehşeti kamerada! 88 yaşındaki kadını feci şekilde darp etti! https://t.co/GiSbt8XE5A https://t.co/Ni504wTf6n,
3040,Cumhurbaşkanı Erdoğan 25 anlaşmaya imza attı... https://t.co/o6zm2C7we1 https://t.co/yF7o5IiVjG,
3041,MHP lideri Devlet Bahçeli 11'inci otomobilini aldı: Ferdi Tayfur çalarak aheste gidiyoruz... https://t.co/4vDC7oXncQ https://t.co/gUpvrC5M0k,
3042,Maça girememe cezası vardı! Stadı öyle bir yöntemle girdi ki... https://t.co/hr9MMUigyz https://t.co/fUFdkvOovc,
3043,Merkez Bankası Başkanı'ndan enflasyon tahmini... https://t.co/H7YFIAQ2Pz https://t.co/8YbCLpSKPC,
3044,Bahçeli: Abdullah Gül'ü tebrik ediyorum. Keşke... https://t.co/rrFNomkH8F https://t.co/Klv6mQHkYo,
3045,Karıncalara gece yarısı operasyonu... https://t.co/1fTpIwEdMS https://t.co/XSkXC6G562,
3046,Diyanet İşleri Başkanı'ndan Berat Kandili mesajı: Beratın ilk şartı... https://t.co/PRcKmGkxlw https://t.co/RZVJ3FhvaO,
3047,Çocuk sahibi olmak hayal değil... İşte aşama aşama tüp bebek süreci... https://t.co/EYySjfhybM https://t.co/Vggbzo5uDl,
3048,Kılıçdaroğlu: Hedef 30 bin kritik sandık https://t.co/maqjy2l23V https://t.co/Fu0oN09U63,
3049,İtalya tatili planı yapanlar dikkat! O şehre turist kotası geliyor... https://t.co/YPJa40UPgt https://t.co/bTDg0ND6gn,
3050,Sultangazi’de polise silahlı saldırı: 1 yaralı https://t.co/NXjm5jfZ8N https://t.co/BCF3bZPywE,
3051,İngiliz ve İspanyol bilim insanlarının yaptığı bir araştırmaya göre, LED ışıklar prostat ve meme kanseri riskini artırıyor... https://t.co/fOdik1Ey50
3052,3 arkadaş iş çıkışı boş bir arazide buldukları yaralı pelikanı otomobillerine aldı... İşte o anlar... https://t.co/eCMXKwkPwY https://t.co/B68iNHtvcB,
3053,Evlat edinmede '40 yaş' sınırı kalktı https://t.co/m8HXmNH1dF https://t.co/UMlDhyuzd8,
3054,"Galatasaray Kulübü Başkanı Mustafa Cengiz, dün akşamki derbinin ardından trafik kazası geçirdi https://t.co/rbbZFLNQvw https://t.co/Xjks2kzk0X",
3055,Özcan Deniz baba oldu... İşte ilk fotoğraf! https://t.co/44Hv5GeWEo https://t.co/GGO3MulCJ3,
3056,Uzmanlar: Vazgeçecekseniz ilik bağışı yapmayın çünkü... https://t.co/uOmJqu35kQ https://t.co/dqmJep6XYq,
3057,Ünlü sosyal medyanı uzmanı uyardı: Facebook'ta geçirilen zaman arttıkça... https://t.co/TATab9kLD3 https://t.co/BGr7AKn4El,
3058,YSK Başkanı'ndan seçime girecek partilere çağrı https://t.co/XCWaG9oMWZ https://t.co/oWhaAqRqEf,
3059,Kafedeki şal kavgası karakolda bitti! Kül tablasını... https://t.co/qF5zcOZ8lp https://t.co/seJ9V7f3RN,
3060,"RT @HaberturkLive: Cumhurbaşkanı Erdoğan, Özbek mevkidaşı Mirziyoyev ile ortak açıklama yapıyor https://t.co/TknyZUsrnU",
3061,Derbiyi kaybeden Beşiktaş'ta Teknik Direktör Şenol Güneş'in sezon sonu görevinden ayrılması bekleniyor... https://t.co/DQzyxC55Qe,
3062,1 Mayıs Emek ve Dayanışma Günü'nde toplantı ve gösteri yürüyüşlerine izin verilmeyen Taksim Meydanı'nda güvenlik önlemleri alınmaya başlandı... https://t.co/EPQRk7i8e0,
3063,"Kate Moss, Bodrum sezonunu açtı! Ünlü mankenden göbek detoksu... https://t.co/BBwHqLRxOv https://t.co/Yu8ShTOtEf",
3064,15 Temmuz'da Moda Deniz Kulübü'nde neler yaşandı? Komutanların rehin alınma görüntüleri ortaya çıktı... https://t.co/WQ2WuCrVLL https://t.co/AkGhYU9oK3,
3065,Demirtaş ve Önder'e 5 yıla kadar hapis istemi... https://t.co/IjcUBRzN70 https://t.co/zxdSg4YEe0,
3066,Şarkıcı Emrah Dinçer hakkında cinayetten müebbet hapis cezası istendi... https://t.co/ofM3AabN1C https://t.co/sR5pGkrMGG,
3067,"Rusya, domates ithalatında Türkiye'ye uyguladığı firma sınırlamasını kaldırdı... Peki bu durum fiyatlara nasıl yansıdı? İstanbul Meyve-Sebze Komisyoncu ve Tüccarları Derneği Bşk. Burhan Er değerlendirdi https://t.co/VBYZCJOR6D",
3068,"LGS'de adrese dayalı lise, göç furyası başlattı... Aileler kiralık adres arıyor! https://t.co/UmGAJeIFc3 https://t.co/pI7BTX8sGw",
3069,Çocuğuna hırsızlık yaptıran vicdansız anne kamerada... https://t.co/099f4mXtfc,
3070,Vatandaşları hileli satışla dolandıran çetenin akılalmaz yöntemleri... https://t.co/RKi91TN5rI https://t.co/8NYJfiWQl5,
3071,O kadın serbest... Yasak aşkı oğlunu öldürmüştü... https://t.co/cvc4RBcRXI https://t.co/FbqlWKq2Yf,
3072,Toprak kayması otoyolu yuttu! O anlar kamerada... https://t.co/PyTNRr1or1 https://t.co/R4axdrVrPf,
3073,Silah satışlarına karşı sanal devriye! https://t.co/G0T0j0ujrb https://t.co/sVJykBUoXC,
3074,Rusya'da dehşet! Instagram fenomeni çocuklarını öldürüp yaktı... https://t.co/WMVJqxTaLX https://t.co/WcXx1EMqrb,
3075,Nobel ödüllü bilim insanı: Eğer dünya 2 derece daha ısınırsa... https://t.co/dWY0IUzCKi https://t.co/y8S18DvToc,
3076,"Şimşek: Piyasalar erken seçime olumlu bakıyor, çünkü.... https://t.co/DOC7OCZWE7 https://t.co/PgRqIwVxKZ",
3077,"Afganistan'da çifte saldırı: 25 ölü, 49 yaralı... Ölenlerin arasında gazeteciler de var! https://t.co/Zafbl7p7UC https://t.co/X3osaVSIUN",
3078,"Takım otobüsü olmayınca... Burası Şanlıurfa ile Diyarbakır arasındaki Karacadağ bölgesi... Yerel takımlar, futbol maçlarını her hafta sonu bu bölgede yapıyor. Siverekli futbolcular da 5 kilometre uzaklıktaki ""Karacadağ Arena""ya eşek sırtında gidiyor. (Foto: Cuma Sarı-AA) https://t.co/GmFdfRqfIE",
3079,Bakıcı dehşeti kamerada! 88 yaşındaki kadını feci şekilde darp etti! https://t.co/GiSbt8XE5A https://t.co/y159a8BK4a,
3080,MHP lideri Devlet Bahçeli 11'inci otomobilini aldı: Ferdi Tayfur çalarak aheste gidiyoruz... https://t.co/4vDC7oXncQ https://t.co/JM051HFtbY,
3081,Maça girememe cezası vardı! Stadı öyle bir yöntemle girdi ki... https://t.co/hr9MMUigyz https://t.co/LPq2Eo1NjR,
3082,Bahçeli: Abdullah Gül'ü tebrik ediyorum. Keşke... https://t.co/rrFNomkH8F https://t.co/AkPRcy9TbR,
3083,Karıncalara gece yarısı operasyonu... https://t.co/1fTpIwVPbs https://t.co/B3svovsYIe,
3084,"Güzergahın adı ""Sultanlar Yolu""... Kanuni'nin Viyana kuşatması sırasında kullandığı yol... Uzunluğu 2 bin 100 KM. Viyana'dan başlayıp İstanbul'da Süleymaniye Camii'nde sona eriyor. Doğa sporcuları yol boyunca birçok tarihi alanı görebiliyor, yerel lezzetleri tadabiliyor... https://t.co/0DAGSlqprI",
3085,Diyanet İşleri Başkanı'ndan Berat Kandili mesajı: Beratın ilk şartı... https://t.co/PRcKmGkxlw https://t.co/RBGM2j3aTj,
3086,Çocuk sahibi olmak hayal değil... İşte aşama aşama tüp bebek süreci... https://t.co/EYySjfhybM https://t.co/VZ0mbICHGn,
3087,"Bu görüntü bir Afrika belgeselinden değil, Balıkesir'den... Altıeylül ilçesindeki meralar, geniş düzlükleri, sulak alanları ve dereleri geçen manda sürüleriyle ""Afrika savanası""nı anımsatıyor. (Foto: Ali Atmaca-AA) https://t.co/6F65j5WLHA",
3088,Kılıçdaroğlu: Hedef 30 bin kritik sandık https://t.co/maqjy2l23V https://t.co/CtmD36e2KB,
3089,SICAK GELİŞME! TSK: GRİ LİSTEDE YER ALAN TERÖRİST MUHDİ BAŞÇI ETKİSİZ HALE GETİRİLDİ,
3090,İtalya tatili planı yapanlar dikkat! O şehre turist kotası geliyor... https://t.co/YPJa40UPgt https://t.co/wkgjNPSvCq,
3091,Sultangazi’de polise silahlı saldırı: 1 yaralı https://t.co/NXjm5jfZ8N https://t.co/MsL552vn1s,
3092,3 arkadaş iş çıkışı boş bir arazide buldukları yaralı pelikanı otomobillerine aldı... İşte o anlar... https://t.co/eCMXKwkPwY https://t.co/GQDnPRaRbr,
3093,Evlat edinmede '40 yaş' sınırı kalktı https://t.co/m8HXmNH1dF https://t.co/H5OZL1AKr4,
3094,"Galatasaray Kulübü Başkanı Mustafa Cengiz, dün akşamki derbinin ardından trafik kazası geçirdi https://t.co/rbbZFLNQvw https://t.co/iOIk77lCcd",
3095,Özcan Deniz baba oldu... İşte ilk fotoğraf! https://t.co/44Hv5GeWEo https://t.co/XxzQF1mwpZ,
3096,Uzmanlar: Vazgeçecekseniz ilik bağışı yapmayın çünkü... https://t.co/uOmJqu35kQ https://t.co/s6loh01oT2,
3097,Tatilde İtalya planı yapanlar dikkat! Venedik'e turist kotası geliyor https://t.co/8FH7aTM6ul,
3098,"#SONDAKİKA.... MB'NİN ENFLASYON TAHMİNİ... MERKEZ BANKASI BAŞKANI MURAT ÇETİNKAYA: ""ENFLASYONUN 2018 SONUNDA YÜZDE 7,2-9,6 ARALIĞINDA (ORTA NOKTASI YÜZDE 8,4) GERÇEKLEŞECEĞİNİ TAHMİN EDİYORUZ.""",
3099,Ünlü sosyal medyanı uzmanı uyardı: Facebook'ta geçirilen zaman arttıkça... https://t.co/TATab9kLD3 https://t.co/1V0RcIZMDY,
3100,YSK Başkanı'ndan seçime girecek partilere çağrı https://t.co/XCWaG9oMWZ https://t.co/glMIIB6mrw,
3101,Kafedeki şal kavgası karakolda bitti! Kül tablasını... https://t.co/qF5zcOZ8lp https://t.co/OzpbuUAzvW,
3102,"Kate Moss, Bodrum sezonunu açtı! Ünlü mankenden göbek detoksu... https://t.co/BBwHqLRxOv https://t.co/0nmsOVucBs",
3103,"#SONDAKİKA.... FETÖ'NÜN ""HAVA KUVVETLERİ KOMUTANLIĞI YAPILANMASI"" SORUŞTURMASINDA, ARALARINDA ESKİ ALBAYLARIN DA BULUNDUĞU 25 KİŞİ HAKKINDA GÖZALTI KARARI VERİLDİ.",
3104,Şarkıcı Emrah Dinçer hakkında cinayetten müebbet hapis cezası istendi... https://t.co/ofM3AabN1C https://t.co/4vloWQuZ2m,
3105,"LGS'de adrese dayalı lise, göç furyası başlattı... Aileler kiralık adres arıyor! https://t.co/UmGAJeIFc3 https://t.co/xAWuQrDZsL",
3106,İran kendi mesajlaşma uygulamasını geliştirdi. İşte en dikkat çeken özellikleri... https://t.co/Neu4uZcIYX,
3107,İşte Ankara'nın papyonlu simitçisi https://t.co/ul9byJZ3Of,
3108,Vatandaşları hileli satışla dolandıran çetenin akılalmaz yöntemleri... https://t.co/RKi91TN5rI https://t.co/Cc5NxX83NK,
3109,"Meral Akşener: Şeker fabrikalarını satın alanlar ellerini sürmesin, 25 Haziran'da hepsini geri alacağız https://t.co/0zjG2Aqkmx",
3110,Afganistan'da çifte saldırı: 21 ölü https://t.co/izNfSaDO5d https://t.co/G0OAAlmv3v,
3111,Sivas'ta 2007 yılında kapatılan K-1 cezaevi cemevi oluyor https://t.co/NCKorxIkac https://t.co/m8pOM52ZYO,
3112,O fidan Beyaz Saray’ın bahçesinden kaldırıldı mı? https://t.co/MRKnD9mZgO https://t.co/6bMMP1GG1j,
3113,"Beratcan'ı sevgilisi katletti, azmettiricilikten beraat etti! https://t.co/cvc4RBcRXI https://t.co/ui3omT9YR5",
3114,Sultanahmet'teki yangında yaralanan itfaiye erinden kötü haber... https://t.co/dsTszATE76 https://t.co/2bWpzfxzPb,
3115,"Berat Kandili'niz mübarek olsun...
#BeratKandili https://t.co/AlxvjTO5NG",
3116,Kendisini sıkıştıran araca tekme atarken kaza yaptı! https://t.co/zRbPp9pUOz https://t.co/tgu6YbMvdt,
3117,İlk raylar döşenmeye başladı... Hedef yıl sonuna kadar açmak... https://t.co/cLeUQOnUZO https://t.co/akSccAxPin,
3118,Esnaftan vergi indirimi talebi https://t.co/1joPrbGVrj https://t.co/SIcofZilqL,
3119,Rusya'nın kararı domates üreticisinin yüzünü güldürdü https://t.co/UE8CHYWlUx https://t.co/dVs6PlTMsN,
3120,Uykunuz ilişkinizi sabote mi ediyor? https://t.co/nW6VjvBjzh https://t.co/34UbRs4VxK,
3121,İsveç itiraf etti: Türkiye'den gelen bir tarife dayanıyor... https://t.co/IMePE5hYMX https://t.co/ehTUOxsIcJ,
3122,"Habertürk TV'de Sevilay Soruyor programına konuk olan Fenerbahçe Spor Kulübü Başkanı Aziz Yıldırım: Bu sefer kararlıyım, son defa... https://t.co/2vP6TDhlu2 https://t.co/KQmXgov7hp",
3123,Kilosu 4 bin liraya satılıyor! https://t.co/AROFPrFwuD https://t.co/igYOPbPHWj,
3124,"İsveç, Prenses Victoria'nın cinsel saldırıya uğradığı haberiyle çalkalanıyor! https://t.co/TwjewcFxNC https://t.co/ww46iEn81b",
3125,Fakıbaba'dan ucuz et açıklaması https://t.co/ybClvVCFB2 https://t.co/Jc8TCdzESR,
3126,Tanju Çolak aday adaylığı başvurusunda bulundu https://t.co/dz9GnaZFwv https://t.co/zhle3LSAvf,
3127,"May, Macron ve Merkel'den telefonda İran zirvesi https://t.co/cisC711zMZ https://t.co/0YR7ABHySR",
3128,"Fransa Cumhurbaşkanı Macron'un eşi Brigitte: Melania, hapis hayatı yaşıyor... https://t.co/cKQ9GNO6jy https://t.co/aTjQpJu7BO",
3129,Fransa'da mecburi askerlik geliyor! 16 yaşından itibaren... https://t.co/4pueXZT7Nh https://t.co/AhbuoGoCa1,
3130,Anlaştılar... Nükleer tesis kapanıyor! https://t.co/NApoQ3i7ag https://t.co/3sOYYgoUCH,
3131,ÖSYM'den engellilere 81 ilde sınav hizmeti https://t.co/rIpBgbHdb6 https://t.co/2TyraxLx8c,
3132,Şubatta doğalgaz ithalatı yüzde 2.9 arttı https://t.co/B02GI4ETBY https://t.co/SUgznCURPq,
3133,Başbakan Yıldırım'dan Kılıçdaroğlu'na: Eğer parti lideriysen... https://t.co/rBoKzAGYhU https://t.co/ClSgKzgbCs,
3134,Kılıçdaroğlu: İYİ Parti'ye geçen arkadaşlarımız isterlerse... https://t.co/48JVPQnbd4 https://t.co/PVo4M7Naer,
3135,Cumhurbaşkanı Erdoğan: Bedelli askerlik şehitlerimize saygısızlık... https://t.co/KWqc0D1cAo https://t.co/p40EiZGtZN,
3136,Köprü ve otoyollar saniyede 55 lira kazandırdı https://t.co/X8mPkag53m https://t.co/GjRvjuPmJs,
3137,Pompeo'dan Netanyahu'ya: Kalbimde özel bir yeriniz var https://t.co/wIqA0MeKSB https://t.co/vFd58VuglK,
3138,Bozdağ: Kurmaya çalıştıkları çatı başlarına yıkıldı https://t.co/SeGBRkoTt5 https://t.co/aSwQbM4f9s,
3139,"May, Macron ve Merkel'den telefonda İran zirvesi https://t.co/cisC711zMZ https://t.co/ph6GIaiitV",
3140,Tanju Çolak aday adaylığı başvurusunda bulundu https://t.co/dz9GnaZFwv https://t.co/I9MDv32jyN,
3141,Fransa'da mecburi askerlik geliyor! 16 yaşından itibaren... https://t.co/4pueXZT7Nh https://t.co/XhH1variEk,
3142,"#TekeTek başladı... @FatihAltayli'nın konukları @ahakanbayrakci, @ihsanaktas, @gulfemsaydan ve @nevzatcicek https://t.co/GLmK6bYhHt",
3143,Anlaştılar... Nükleer tesis kapanıyor! https://t.co/NApoQ3i7ag https://t.co/UNZzkIbzaZ,
3144,Sivas'ta 2007 yılında kapatılan K-1 cezaevi cemevi oluyor https://t.co/NCKorxIkac https://t.co/bvI1FWSp4G,
3145,"İsveç, Prenses Victoria'nın cinsel saldırıya uğradığı haberiyle çalkalanıyor! https://t.co/TwjewcFxNC https://t.co/Ys7GYRjJOB",
3146,Cumhurbaşkanı Erdoğan: Bedelli askerlik şehitlerimize saygısızlık... https://t.co/KWqc0D1cAo https://t.co/JUUneWTAeo,
3147,İsveç itiraf etti: Türkiye'den gelen bir tarife dayanıyor... https://t.co/IMePE5hYMX https://t.co/v1n0PyZVbn,
3148,Derbinin galibi Galatasaray https://t.co/TTkmMcdh4O https://t.co/zoq4Z5dans,
3149,Esnaftan vergi indirimi talebi https://t.co/1joPrbGVrj https://t.co/N43vdxtD47,
3150,"Habertürk TV'de Sevilay Soruyor programına konuk olan Fenerbahçe Spor Kulübü Başkanı Aziz Yıldırım: Bu sefer kararlıyım, son defa... https://t.co/2vP6TDhlu2 https://t.co/fAu4LeBFGh",
3151,İlk raylar döşenmeye başladı... Hedef yıl sonuna kadar açmak... https://t.co/cLeUQOnUZO https://t.co/tLxyCP63S7,
3152,Başbakan Yıldırım'dan Kılıçdaroğlu'na: Eğer parti lideriysen... https://t.co/rBoKzAGYhU https://t.co/Vexs1UHs69,
3153,ÖSYM'den engellilere 81 ilde sınav hizmeti https://t.co/rIpBgbHdb6 https://t.co/x0zOuRWU8e,
3154,Uykunuz ilişkinizi sabote mi ediyor? https://t.co/nW6VjvBjzh https://t.co/nhnUHxz27s,
3155,Fakıbaba'dan ucuz et açıklaması https://t.co/ybClvVCFB2 https://t.co/p72ZL0Ei0A,
3156,Rusya'nın kararı domates üreticisinin yüzünü güldürdü https://t.co/UE8CHYWlUx https://t.co/Zv8wzuHmcA,
3157,HDP'den cumhurbaşkanı adayı açıklaması... https://t.co/1S3C07Xm83 https://t.co/enCC0tKGH4,
3158,Oyuncu Hakan Yılmaz'a saldıran kişi cinayetten tutuklandı... https://t.co/Ff7ZmBsHJu https://t.co/Eav25RKQtN,
3159,Kilosu 4 bin liraya satılıyor! https://t.co/AROFPrFwuD https://t.co/MfLPya3Zst,
3160,Kılıçdaroğlu: İYİ Parti'ye geçen arkadaşlarımız isterlerse... https://t.co/48JVPQnbd4 https://t.co/7n7DfuOcg6,
3161,Şubatta doğalgaz ithalatı yüzde 2.9 arttı https://t.co/B02GI4ETBY https://t.co/n0DWd7DIMA,
3162,Sultanahmet'teki yangında yaralanan itfaiye erinden kötü haber... https://t.co/dsTszATE76 https://t.co/5OLNjYH43b,
3163,9 bin kamerayla kuş uçurtulmayacak https://t.co/OUBNURllM4 https://t.co/QkUa6Vyw7y,
3164,Çiftlik Bank'ın 'karakutusu' konuştu: Bitcoin’deki para trafiğinin izi sürülemediği için... https://t.co/30G9TOpc3K https://t.co/x6QK5qbTAx,
3165,O fidan Beyaz Saray’ın bahçesinden kaldırıldı mı? https://t.co/MRKnD9mZgO https://t.co/kIUlRPXPl3,
3166,Kendisini sıkıştıran araca tekme atarken kaza yaptı! https://t.co/zRbPp9pUOz https://t.co/vRe9sAbgPA,
3167,"Fransa Cumhurbaşkanı Macron'un eşi Brigitte: Melania, hapis hayatı yaşıyor... https://t.co/cKQ9GNO6jy https://t.co/MsdaOlAowd",
3168,Şırnak'ta terör saldırısı: 1 şehit https://t.co/7SutbP5kYH https://t.co/c34mcNtDla,
3169,Gasp edip uçurumdan yuvarladılar! https://t.co/bAxWhtwgAr https://t.co/i1JhuibjsX,
3170,"Adana'da DEAŞ operasyonu... 4'ü Türk, 6'sı Suriyeli 10 kişi gözaltında... https://t.co/MQWTgUwaD1 https://t.co/LztXqnRKdM",
3171,#Ajanda'da bu akşam @BenanKepsutlu'nun konuğu AK Parti milletvekili @BurhanKuzu https://t.co/AKnMnVd4AQ,
3172,"#TekeTek'te bu akşam @FatihAltayli'nın konukları @ahakanbayrakci, @ihsanaktas, @gulfemsaydan ve @nevzatcicek https://t.co/X4XHjFk5rH",
3173,AKM'nin yıkımında gürültü ve toz bulutu panik yarattı https://t.co/2yl5uf2SRv,
3174,"May, Macron ve Merkel'den telefonda İran zirvesi https://t.co/cisC711zMZ https://t.co/nwkeZ9Ms3Y",
3175,Tanju Çolak aday adaylığı başvurusunda bulundu https://t.co/dz9GnaZFwv https://t.co/1nsRUGxt38,
3176,Fransa'da mecburi askerlik geliyor! 16 yaşından itibaren... https://t.co/4pueXZT7Nh https://t.co/dimp7TaESs,
3177,Anlaştılar... Nükleer tesis kapanıyor! https://t.co/NApoQ3i7ag https://t.co/CJCDIpwsVu,
3178,Sivas'ta 2007 yılında kapatılan K-1 cezaevi cemevi oluyor https://t.co/NCKorxIkac https://t.co/3dByy4jm1k,
3179,"İsveç, Prenses Victoria'nın cinsel saldırıya uğradığı haberiyle çalkalanıyor! https://t.co/TwjewcFxNC https://t.co/uk6KZvA9pI",
3180,Cumhurbaşkanı Erdoğan: Bedelli askerlik şehitlerimize saygısızlık... https://t.co/KWqc0D1cAo https://t.co/LEfFdgSVjG,
3181,"📢Kaçıranlar veya yeniden izlemek isteyenler için #SevilaySoruyor saat 18.00'de Habertürk TV'de.
Sevilay Yılman'ın konuğu Fenerbahçe Kulübü Başkanı Aziz Yıldırım https://t.co/MhUpRD1Yii",
3182,İsveç itiraf etti: Türkiye'den gelen bir tarife dayanıyor... https://t.co/IMePE5hYMX https://t.co/gAmzGmcPWo,
3183,Esnaftan vergi indirimi talebi https://t.co/1joPrbGVrj https://t.co/2IYAYDyOmD,
3184,"Habertürk TV'de Sevilay Soruyor programına konuk olan Fenerbahçe Spor Kulübü Başkanı Aziz Yıldırım: Bu sefer kararlıyım, son defa... https://t.co/2vP6TDhlu2 https://t.co/LiAevBvW8G",
3185,#Ajanda'da bu akşam @BenanKepsutlu'nun konuğu AK Parti milletvekili @BurhanKuzu https://t.co/kX1gOxhJiN,
3186,"#TekeTek'te bu akşam @FatihAltayli'nın konukları @ahakanbayrakci, @ihsanaktas, @gulfemsaydan ve @nevzatcicek https://t.co/zMcksInpeu",
3187,İlk raylar döşenmeye başladı... Hedef yıl sonuna kadar açmak... https://t.co/cLeUQOnUZO https://t.co/FcNNtFRb6g,
3188,Başbakan Yıldırım'dan Kılıçdaroğlu'na: Eğer parti lideriysen... https://t.co/rBoKzAGYhU https://t.co/ejHq9OAB6R,
3189,ÖSYM'den engellilere 81 ilde sınav hizmeti https://t.co/rIpBgbHdb6 https://t.co/bSrqQgbNIp,
3190,Uykunuz ilişkinizi sabote mi ediyor? https://t.co/nW6VjvBjzh https://t.co/fjIp9UhcRh,
3191,Fakıbaba'dan ucuz et açıklaması https://t.co/ybClvVCFB2 https://t.co/mRCIX1fE6C,
3192,Rusya'nın kararı domates üreticisinin yüzünü güldürdü https://t.co/UE8CHYWlUx https://t.co/jTaCwvOZ8w,
3193,HDP'den cumhurbaşkanı adayı açıklaması... https://t.co/1S3C07Xm83 https://t.co/4NrXqVMIYE,
3194,Oyuncu Hakan Yılmaz'a saldıran kişi cinayetten tutuklandı... https://t.co/Ff7ZmBsHJu https://t.co/aH1Z5JqQzQ,
3195,Kilosu 4 bin liraya satılıyor! https://t.co/AROFPrFwuD https://t.co/ZdcAuo9xrj,
3196,Kılıçdaroğlu: İYİ Parti'ye geçen arkadaşlarımız isterlerse... https://t.co/48JVPQ5zOu https://t.co/VUdOTUqHbr,
3197,Şubatta doğalgaz ithalatı yüzde 2.9 arttı https://t.co/B02GI4ETBY https://t.co/IRR8ILTF4Z,
3198,9 bin kamerayla kuş uçurtulmayacak https://t.co/OUBNURllM4 https://t.co/dKfTi8yJlA,
3199,Çiftlik Bank'ın 'karakutusu' konuştu: Bitcoin’deki para trafiğinin izi sürülemediği için... https://t.co/30G9TOpc3K https://t.co/crC2wBOW8y,
3200,SON DAKİKA! 15 VEKİLİN İYİ PARTİ'YE GEÇMESİ // KILIÇDAROĞLU: İSTERLERSE ARKADAŞLARIMIZ GERİ DÖNECEKLER,
3201,Kendisini sıkıştıran araca tekme atarken kaza yaptı! https://t.co/zRbPp9pUOz https://t.co/8vS81pLiA1,
3202,"Fransa Cumhurbaşkanı Macron'un eşi Brigitte: Melania, hapis hayatı yaşıyor... https://t.co/cKQ9GNO6jy https://t.co/czoxPLPq8K",
3203,Gasp edip uçurumdan yuvarladılar! https://t.co/bAxWhtwgAr https://t.co/cWOe1bRGw7,
3204,#Ajanda'da bu akşam @BenanKepsutlu'nun konuğu AK Parti milletvekili @BurhanKuzu https://t.co/wtUzSFnigy,
3205,"Adana'da DEAŞ operasyonu... 4'ü Türk, 6'sı Suriyeli 10 kişi gözaltında... https://t.co/MQWTgUwaD1 https://t.co/J8i8vkOGan",
3206,Cumhurbaşkanı Erdoğan: Bedelli askerlik şehitlerimize saygısızlık... https://t.co/KWqc0D1cAo https://t.co/4wS9IhwquB,
3207,Eski Deniz Kuvvetleri Komutanı Özden Örnek hayatını kaybetti... https://t.co/D8amjDhfQi https://t.co/VNnXELSSbd,
3208,İsveç itiraf etti: Türkiye'den gelen bir tarife dayanıyor... https://t.co/IMePE5hYMX https://t.co/cvaLWdnLHo,
