,DocID,TokenID,StrtCpt,AllCpt,CptRatio,Length,VwlRatio,NoVwl,NoCns,NoDigit,DigitRatio,NoNonAlpha,NonAlphaRatio,AllCns,Hashtag,Mention,AllDigit,PrevStrtCpt,PrevAllCpt,PrevCptRatio,PrevLength,PrevVwlRatio,PrevNoVwl,NoCns,PrevNoDigit,PrevDigitRatio,PrevNoNonAlpha,PrevNonAlphaRatio,PrevAllCns,PrevHashtag,PrevMention,PrevAllDigit,Targets
1258,328,4,True,False,0.5,2,0.0,0,2,0,0.0,0,0.0,True,False,False,False,True,False,0.25,4,0.25,1,2,0,0.0,0,0.0,False,False,False,False,Job
1259,328,5,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,True,False,0.5,2,0.0,0,3,0,0.0,0,0.0,True,False,False,False,Name
1260,328,6,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,True,False,0.2,5,0.4,2,4,0,0.0,0,0.0,False,False,False,False,Name
1261,328,8,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,,,,,,,3,,,,,,,,,Place
1262,328,9,True,False,0.08333333333333333,12,0.4166666666666667,5,7,0,0.0,0,0.0,False,False,False,False,True,False,0.2,5,0.4,2,7,0,0.0,0,0.0,False,False,False,False,Place
1263,328,17,True,False,0.1111111111111111,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,,,,,,,5,,,,,,,,,Job
1264,328,19,True,False,0.3333333333333333,3,0.0,0,3,0,0.0,0,0.0,True,False,False,False,,,,,,,3,,,,,,,,,Job
1265,328,20,True,False,0.25,4,0.25,1,3,0,0.0,0,0.0,False,False,False,False,True,False,0.3333333333333333,3,0.0,0,3,0,0.0,0,0.0,True,False,False,False,Job
1266,328,21,True,False,0.5,2,0.0,0,2,0,0.0,0,0.0,True,False,False,False,True,False,0.25,4,0.25,1,2,0,0.0,0,0.0,False,False,False,False,Job
1267,328,22,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,True,False,0.5,2,0.0,0,4,0,0.0,0,0.0,True,False,False,False,Name
1268,328,23,True,False,0.1,10,0.4,4,6,0,0.0,0,0.0,False,False,False,False,True,False,0.14285714285714285,7,0.42857142857142855,3,6,0,0.0,0,0.0,False,False,False,False,Name
1269,328,24,True,True,1.0,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,True,False,0.1,10,0.4,4,4,0,0.0,0,0.0,False,False,False,False,Name
1270,328,25,True,False,0.3333333333333333,3,0.0,0,3,0,0.0,0,0.0,True,False,False,False,True,True,1.0,6,0.3333333333333333,2,3,0,0.0,0,0.0,False,False,False,False,Job
1271,328,26,True,False,0.25,4,0.25,1,3,0,0.0,0,0.0,False,False,False,False,True,False,0.3333333333333333,3,0.0,0,3,0,0.0,0,0.0,True,False,False,False,Job
1272,328,27,True,False,0.5,2,0.0,0,2,0,0.0,0,0.0,True,False,False,False,True,False,0.25,4,0.25,1,2,0,0.0,0,0.0,False,False,False,False,Job
1273,328,28,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,True,False,0.5,2,0.0,0,2,0,0.0,0,0.0,True,False,False,False,Name
1274,328,29,True,False,0.3333333333333333,3,0.6666666666666666,2,1,0,0.0,0,0.0,False,False,False,False,True,False,0.25,4,0.5,2,1,0,0.0,0,0.0,False,False,False,False,Name
1275,328,30,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,True,False,0.3333333333333333,3,0.6666666666666666,2,4,0,0.0,0,0.0,False,False,False,False,Name
1276,328,33,True,False,0.5,2,0.0,0,2,0,0.0,0,0.0,True,False,False,False,,,,,,,2,,,,,,,,,Job
1277,328,34,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,True,False,0.5,2,0.0,0,4,0,0.0,0,0.0,True,False,False,False,Name
1278,328,35,True,False,0.125,8,0.375,3,5,0,0.0,0,0.0,False,False,False,False,True,False,0.14285714285714285,7,0.42857142857142855,3,5,0,0.0,0,0.0,False,False,False,False,Name
1279,328,36,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,True,False,0.125,8,0.375,3,4,0,0.0,0,0.0,False,False,False,False,Company
1280,328,38,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,,,,,,,3,,,,,,,,,Name
1281,328,39,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,True,False,0.2,5,0.4,2,4,0,0.0,0,0.0,False,False,False,False,Name
1282,329,1,True,False,0.058823529411764705,17,0.47058823529411764,8,9,0,0.0,0,0.0,False,False,False,False,,,,,,,9,,,,,,,,,Company
1283,329,3,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,4,,,,,,,,,Company
1284,329,13,True,False,0.3333333333333333,3,0.0,0,3,0,0.0,0,0.0,True,False,False,False,,,,,,,3,,,,,,,,,Job
1285,329,14,True,False,0.25,4,0.25,1,3,0,0.0,0,0.0,False,False,False,False,True,False,0.3333333333333333,3,0.0,0,3,0,0.0,0,0.0,True,False,False,False,Job
1286,329,15,True,False,0.5,2,0.0,0,2,0,0.0,0,0.0,True,False,False,False,True,False,0.25,4,0.25,1,2,0,0.0,0,0.0,False,False,False,False,Job
1287,329,16,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,True,False,0.5,2,0.0,0,4,0,0.0,0,0.0,True,False,False,False,Name
1288,329,17,True,False,0.1,10,0.4,4,6,0,0.0,0,0.0,False,False,False,False,True,False,0.14285714285714285,7,0.42857142857142855,3,6,0,0.0,0,0.0,False,False,False,False,Name
1289,329,19,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,,,,,,,4,,,,,,,,,Name
1290,329,20,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,Company
1291,329,21,True,False,0.3333333333333333,3,0.6666666666666666,2,1,0,0.0,0,0.0,False,False,False,False,True,False,0.16666666666666666,6,0.3333333333333333,2,1,0,0.0,0,0.0,False,False,False,False,Company
1292,329,22,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,True,False,0.3333333333333333,3,0.6666666666666666,2,4,0,0.0,0,0.0,False,False,False,False,Job
1293,329,23,True,False,0.25,4,0.25,1,3,0,0.0,0,0.0,False,False,False,False,True,False,0.14285714285714285,7,0.42857142857142855,3,3,0,0.0,0,0.0,False,False,False,False,Job
1294,329,24,True,False,0.5,2,0.0,0,2,0,0.0,0,0.0,True,False,False,False,True,False,0.25,4,0.25,1,2,0,0.0,0,0.0,False,False,False,False,Job
1295,329,25,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,True,False,0.5,2,0.0,0,3,0,0.0,0,0.0,True,False,False,False,Name
1296,329,26,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,Name
1297,329,35,False,False,0.0,10,0.4,4,6,0,0.0,0,0.0,False,False,False,False,,,,,,,6,,,,,,,,,Job
1298,330,1,True,False,0.14285714285714285,7,0.5714285714285714,4,3,0,0.0,0,0.0,False,False,False,False,,,,,,,3,,,,,,,,,Company
1299,330,2,True,False,0.1,10,0.4,4,6,0,0.0,0,0.0,False,False,False,False,True,False,0.14285714285714285,7,0.5714285714285714,4,6,0,0.0,0,0.0,False,False,False,False,Company
1300,330,3,True,False,0.07692307692307693,13,0.46153846153846156,6,7,0,0.0,0,0.0,False,False,False,False,True,False,0.1,10,0.4,4,7,0,0.0,0,0.0,False,False,False,False,Company
1301,330,10,True,True,1.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,,,,,,,2,,,,,,,,,Company
1302,330,11,True,False,0.3333333333333333,3,0.0,0,3,0,0.0,0,0.0,True,False,False,False,True,True,1.0,3,0.3333333333333333,1,3,0,0.0,0,0.0,False,False,False,False,Job
1303,330,12,True,False,0.25,4,0.25,1,3,0,0.0,0,0.0,False,False,False,False,True,False,0.3333333333333333,3,0.0,0,3,0,0.0,0,0.0,True,False,False,False,Job
1304,330,13,True,False,0.5,2,0.0,0,2,0,0.0,0,0.0,True,False,False,False,True,False,0.25,4,0.25,1,2,0,0.0,0,0.0,False,False,False,False,Job
1305,330,14,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,True,False,0.5,2,0.0,0,4,0,0.0,0,0.0,True,False,False,False,Name
1306,330,15,True,False,0.1,10,0.4,4,6,0,0.0,0,0.0,False,False,False,False,True,False,0.14285714285714285,7,0.42857142857142855,3,6,0,0.0,0,0.0,False,False,False,False,Name
1307,330,16,True,False,0.14285714285714285,7,0.5714285714285714,4,3,0,0.0,0,0.0,False,False,False,False,True,False,0.1,10,0.4,4,3,0,0.0,0,0.0,False,False,False,False,Company
1308,330,17,True,False,0.1,10,0.4,4,6,0,0.0,0,0.0,False,False,False,False,True,False,0.14285714285714285,7,0.5714285714285714,4,6,0,0.0,0,0.0,False,False,False,False,Company
1309,330,18,True,False,0.3333333333333333,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,True,False,0.1,10,0.4,4,2,0,0.0,0,0.0,False,False,False,False,Company
1310,330,20,True,False,0.1111111111111111,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,,,,,,,5,,,,,,,,,Job
1311,330,21,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,True,False,0.1111111111111111,9,0.4444444444444444,4,3,0,0.0,0,0.0,False,False,False,False,Name
1312,330,22,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,True,False,0.2,5,0.4,2,4,0,0.0,0,0.0,False,False,False,False,Name
1313,331,4,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,4,,,,,,,,,Company
1314,331,5,True,True,1.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,True,True,1.0,7,0.42857142857142855,3,2,0,0.0,0,0.0,False,False,False,False,Company
1315,331,8,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,4,,,,,,,,,Company
1316,331,9,True,True,1.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,True,True,1.0,7,0.42857142857142855,3,2,0,0.0,0,0.0,False,False,False,False,Company
1317,331,10,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,True,True,1.0,3,0.3333333333333333,1,4,0,0.0,0,0.0,False,False,False,False,Job
1318,331,11,True,False,0.25,4,0.25,1,3,0,0.0,0,0.0,False,False,False,False,True,False,0.14285714285714285,7,0.42857142857142855,3,3,0,0.0,0,0.0,False,False,False,False,Job
1319,331,12,True,False,0.5,2,0.0,0,2,0,0.0,0,0.0,True,False,False,False,True,False,0.25,4,0.25,1,2,0,0.0,0,0.0,False,False,False,False,Job
1320,331,13,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,True,False,0.5,2,0.0,0,4,0,0.0,0,0.0,True,False,False,False,Name
1321,331,14,True,False,0.1,10,0.4,4,6,0,0.0,0,0.0,False,False,False,False,True,False,0.14285714285714285,7,0.42857142857142855,3,6,0,0.0,0,0.0,False,False,False,False,Name
1322,331,17,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,4,,,,,,,,,Event/Activity
1323,331,19,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,,,,,,,2,,,,,,,,,Place
1324,331,20,True,False,0.1111111111111111,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,True,False,0.25,4,0.5,2,5,0,0.0,0,0.0,False,False,False,False,Place
1325,331,21,True,False,0.14285714285714285,7,0.5714285714285714,4,3,0,0.0,0,0.0,False,False,False,False,True,False,0.1111111111111111,9,0.4444444444444444,4,3,0,0.0,0,0.0,False,False,False,False,Place
1326,331,22,True,False,0.08333333333333333,12,0.4166666666666667,5,7,0,0.0,0,0.0,False,False,False,False,True,False,0.14285714285714285,7,0.5714285714285714,4,7,0,0.0,0,0.0,False,False,False,False,Place
1327,331,29,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,4,,,,,,,,,Company
1328,331,30,True,True,1.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,True,True,1.0,7,0.42857142857142855,3,2,0,0.0,0,0.0,False,False,False,False,Company
1329,332,2,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,4,,,,,,,,,Place
1330,332,5,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,,,,,,,4,,,,,,,,,Company
1331,332,6,True,False,0.3333333333333333,3,0.0,0,3,0,0.0,0,0.0,True,False,False,False,True,False,0.16666666666666666,6,0.3333333333333333,2,3,0,0.0,0,0.0,False,False,False,False,Job
1332,332,7,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,True,False,0.3333333333333333,3,0.0,0,3,0,0.0,0,0.0,True,False,False,False,Name
1333,332,8,True,False,0.3333333333333333,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,True,False,0.2,5,0.4,2,2,0,0.0,0,0.0,False,False,False,False,Name
1334,332,9,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,True,False,0.3333333333333333,3,0.3333333333333333,1,4,0,0.0,0,0.0,False,False,False,False,Company
1335,332,10,True,False,0.1111111111111111,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,True,False,0.16666666666666666,6,0.3333333333333333,2,5,0,0.0,0,0.0,False,False,False,False,Job
1336,332,11,True,False,0.25,4,0.25,1,3,0,0.0,0,0.0,False,False,False,False,True,False,0.1111111111111111,9,0.4444444444444444,4,3,0,0.0,0,0.0,False,False,False,False,Job
1337,332,12,True,False,0.5,2,0.0,0,2,0,0.0,0,0.0,True,False,False,False,True,False,0.25,4,0.25,1,2,0,0.0,0,0.0,False,False,False,False,Job
1338,332,13,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,True,False,0.5,2,0.0,0,4,0,0.0,0,0.0,True,False,False,False,Name
1339,332,14,True,False,0.16666666666666666,6,0.5,3,3,0,0.0,0,0.0,False,False,False,False,True,False,0.16666666666666666,6,0.3333333333333333,2,3,0,0.0,0,0.0,False,False,False,False,Name
1340,332,15,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,True,False,0.16666666666666666,6,0.5,3,4,0,0.0,0,0.0,False,False,False,False,Company
1341,332,16,True,True,1.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,True,True,1.0,7,0.42857142857142855,3,2,0,0.0,0,0.0,False,False,False,False,Company
1342,332,17,True,False,0.3333333333333333,3,0.0,0,3,0,0.0,0,0.0,True,False,False,False,True,True,1.0,3,0.3333333333333333,1,3,0,0.0,0,0.0,False,False,False,False,Job
1343,332,18,True,False,0.25,4,0.25,1,3,0,0.0,0,0.0,False,False,False,False,True,False,0.3333333333333333,3,0.0,0,3,0,0.0,0,0.0,True,False,False,False,Job
1344,332,19,True,False,0.5,2,0.0,0,2,0,0.0,0,0.0,True,False,False,False,True,False,0.25,4,0.25,1,2,0,0.0,0,0.0,False,False,False,False,Job
1345,332,20,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,True,False,0.5,2,0.0,0,4,0,0.0,0,0.0,True,False,False,False,Name
1346,332,21,True,False,0.1,10,0.4,4,6,0,0.0,0,0.0,False,False,False,False,True,False,0.14285714285714285,7,0.42857142857142855,3,6,0,0.0,0,0.0,False,False,False,False,Name
1347,333,4,True,True,1.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,,,,,,,2,,,,,,,,,Company
1348,333,5,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,True,True,1.0,3,0.3333333333333333,1,4,0,0.0,0,0.0,False,False,False,False,Company
1349,333,8,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,4,,,,,,,,,Company
1350,333,9,True,True,1.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,True,True,1.0,7,0.42857142857142855,3,2,0,0.0,0,0.0,False,False,False,False,Company
1351,333,10,True,False,0.3333333333333333,3,0.0,0,3,0,0.0,0,0.0,True,False,False,False,True,True,1.0,3,0.3333333333333333,1,3,0,0.0,0,0.0,False,False,False,False,Job
1352,333,11,True,False,0.25,4,0.25,1,3,0,0.0,0,0.0,False,False,False,False,True,False,0.3333333333333333,3,0.0,0,3,0,0.0,0,0.0,True,False,False,False,Job
1353,333,12,True,False,0.5,2,0.0,0,2,0,0.0,0,0.0,True,False,False,False,True,False,0.25,4,0.25,1,2,0,0.0,0,0.0,False,False,False,False,Job
1354,333,13,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,True,False,0.5,2,0.0,0,4,0,0.0,0,0.0,True,False,False,False,Name
1355,333,14,True,False,0.1,10,0.4,4,6,0,0.0,0,0.0,False,False,False,False,True,False,0.14285714285714285,7,0.42857142857142855,3,6,0,0.0,0,0.0,False,False,False,False,Name
1356,333,15,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,True,False,0.1,10,0.4,4,4,0,0.0,0,0.0,False,False,False,False,Company
1357,333,18,True,False,0.125,8,0.375,3,5,0,0.0,0,0.0,False,False,False,False,,,,,,,5,,,,,,,,,Name
1358,333,19,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,True,False,0.125,8,0.375,3,3,0,0.0,0,0.0,False,False,False,False,Name
1359,333,23,True,True,1.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,,,,,,,2,,,,,,,,,Company
1360,333,24,True,False,0.16666666666666666,6,0.5,3,3,0,0.0,0,0.0,False,False,False,False,True,True,1.0,3,0.3333333333333333,1,3,0,0.0,0,0.0,False,False,False,False,Company
1361,333,25,True,False,0.08333333333333333,12,0.4166666666666667,5,7,0,0.0,0,0.0,False,False,False,False,True,False,0.16666666666666666,6,0.5,3,7,0,0.0,0,0.0,False,False,False,False,Company
1362,334,6,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,4,,,,,,,,,Company
1363,334,7,True,True,1.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,True,True,1.0,7,0.42857142857142855,3,2,0,0.0,0,0.0,False,False,False,False,Company
1364,334,8,True,False,0.3333333333333333,3,0.0,0,3,0,0.0,0,0.0,True,False,False,False,True,True,1.0,3,0.3333333333333333,1,3,0,0.0,0,0.0,False,False,False,False,Job
1365,334,9,True,False,0.25,4,0.25,1,3,0,0.0,0,0.0,False,False,False,False,True,False,0.3333333333333333,3,0.0,0,3,0,0.0,0,0.0,True,False,False,False,Job
1366,334,10,True,False,0.5,2,0.0,0,2,0,0.0,0,0.0,True,False,False,False,True,False,0.25,4,0.25,1,2,0,0.0,0,0.0,False,False,False,False,Job
1367,334,11,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,True,False,0.5,2,0.0,0,4,0,0.0,0,0.0,True,False,False,False,Name
1368,334,12,True,False,0.1,10,0.4,4,6,0,0.0,0,0.0,False,False,False,False,True,False,0.14285714285714285,7,0.42857142857142855,3,6,0,0.0,0,0.0,False,False,False,False,Name
1369,334,13,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,True,False,0.1,10,0.4,4,3,0,0.0,0,0.0,False,False,False,False,Place
1370,334,14,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,True,False,0.2,5,0.4,2,2,0,0.0,0,0.0,False,False,False,False,Job
1371,334,17,True,False,0.1111111111111111,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,,,,,,,5,,,,,,,,,Job
1372,334,18,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,True,False,0.1111111111111111,9,0.4444444444444444,4,3,0,0.0,0,0.0,False,False,False,False,Name
1373,334,19,True,False,0.1,10,0.4,4,6,0,0.0,0,0.0,False,False,False,False,True,False,0.2,5,0.4,2,6,0,0.0,0,0.0,False,False,False,False,Name
1374,334,20,True,False,0.14285714285714285,7,0.5714285714285714,4,3,0,0.0,0,0.0,False,False,False,False,True,False,0.1,10,0.4,4,3,0,0.0,0,0.0,False,False,False,False,Place
1375,334,25,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,,,,,,,3,,,,,,,,,Name
1376,334,26,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,Name
1377,335,1,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,4,,,,,,,,,Company
1378,335,2,True,True,1.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,True,True,1.0,7,0.42857142857142855,3,2,0,0.0,0,0.0,False,False,False,False,Company
1379,335,3,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,True,True,1.0,3,0.3333333333333333,1,4,0,0.0,0,0.0,False,False,False,False,Job
1380,335,4,True,False,0.25,4,0.25,1,3,0,0.0,0,0.0,False,False,False,False,True,False,0.14285714285714285,7,0.42857142857142855,3,3,0,0.0,0,0.0,False,False,False,False,Job
1381,335,5,True,False,0.5,2,0.0,0,2,0,0.0,0,0.0,True,False,False,False,True,False,0.25,4,0.25,1,2,0,0.0,0,0.0,False,False,False,False,Job
1382,335,6,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,True,False,0.5,2,0.0,0,4,0,0.0,0,0.0,True,False,False,False,Name
1383,335,7,True,False,0.1,10,0.4,4,6,0,0.0,0,0.0,False,False,False,False,True,False,0.14285714285714285,7,0.42857142857142855,3,6,0,0.0,0,0.0,False,False,False,False,Name
1384,335,9,True,True,1.0,4,0.0,0,4,0,0.0,0,0.0,True,False,False,False,,,,,,,4,,,,,,,,,Company
1385,335,10,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,True,True,1.0,4,0.0,0,3,0,0.0,0,0.0,True,False,False,False,Job
1386,335,11,True,False,0.5,2,0.0,0,2,0,0.0,0,0.0,True,False,False,False,True,False,0.2,5,0.4,2,2,0,0.0,0,0.0,False,False,False,False,Job
1387,335,12,True,False,0.3333333333333333,3,0.6666666666666666,2,1,0,0.0,0,0.0,False,False,False,False,True,False,0.5,2,0.0,0,1,0,0.0,0,0.0,True,False,False,False,Name
1388,335,13,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,True,False,0.3333333333333333,3,0.6666666666666666,2,4,0,0.0,0,0.0,False,False,False,False,Name
1389,335,23,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,4,,,,,,,,,Company
1390,335,24,True,True,1.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,True,True,1.0,7,0.42857142857142855,3,2,0,0.0,0,0.0,False,False,False,False,Company
1391,335,25,True,False,0.16666666666666666,6,0.5,3,3,0,0.0,0,0.0,False,False,False,False,True,True,1.0,3,0.3333333333333333,1,3,0,0.0,0,0.0,False,False,False,False,Company
1392,335,26,True,False,0.1111111111111111,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,True,False,0.16666666666666666,6,0.5,3,5,0,0.0,0,0.0,False,False,False,False,Company
1393,335,27,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,True,False,0.1111111111111111,9,0.4444444444444444,4,4,0,0.0,0,0.0,False,False,False,False,Company
1394,335,28,True,False,0.08333333333333333,12,0.4166666666666667,5,7,0,0.0,0,0.0,False,False,False,False,True,False,0.14285714285714285,7,0.42857142857142855,3,7,0,0.0,0,0.0,False,False,False,False,Company
1395,336,6,True,True,1.0,3,0.0,0,3,0,0.0,0,0.0,True,False,False,False,,,,,,,3,,,,,,,,,Company
1396,336,10,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,4,,,,,,,,,Company
1397,336,11,True,True,1.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,True,True,1.0,7,0.42857142857142855,3,2,0,0.0,0,0.0,False,False,False,False,Company
1398,336,12,True,False,0.3333333333333333,3,0.0,0,3,0,0.0,0,0.0,True,False,False,False,True,True,1.0,3,0.3333333333333333,1,3,0,0.0,0,0.0,False,False,False,False,Job
1399,336,13,True,False,0.25,4,0.25,1,3,0,0.0,0,0.0,False,False,False,False,True,False,0.3333333333333333,3,0.0,0,3,0,0.0,0,0.0,True,False,False,False,Job
1400,336,14,True,False,0.5,2,0.0,0,2,0,0.0,0,0.0,True,False,False,False,True,False,0.25,4,0.25,1,2,0,0.0,0,0.0,False,False,False,False,Job
1401,336,15,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,True,False,0.5,2,0.0,0,4,0,0.0,0,0.0,True,False,False,False,Name
1402,336,16,True,False,0.1,10,0.4,4,6,0,0.0,0,0.0,False,False,False,False,True,False,0.14285714285714285,7,0.42857142857142855,3,6,0,0.0,0,0.0,False,False,False,False,Name
1403,336,17,False,False,0.0,1,0.0,0,0,1,1.0,0,0.0,False,False,False,True,True,False,0.1,10,0.4,4,0,0,0.0,0,0.0,False,False,False,False,Company
1404,336,18,True,False,0.3333333333333333,3,0.6666666666666666,2,1,0,0.0,0,0.0,False,False,False,False,False,False,0.0,1,0.0,0,1,1,1.0,0,0.0,False,False,False,True,Company
1405,336,19,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,True,False,0.3333333333333333,3,0.6666666666666666,2,3,0,0.0,0,0.0,False,False,False,False,Company
1406,336,20,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,True,False,0.2,5,0.4,2,4,0,0.0,0,0.0,False,False,False,False,Company
1407,336,21,True,False,0.3333333333333333,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,True,False,0.16666666666666666,6,0.3333333333333333,2,2,0,0.0,0,0.0,False,False,False,False,Company
1408,336,22,False,False,0.0,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,True,False,0.3333333333333333,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,Company
1409,336,24,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,,,,,,,3,,,,,,,,,Company
1410,336,25,True,False,0.09090909090909091,11,0.45454545454545453,5,6,0,0.0,0,0.0,False,False,False,False,True,False,0.2,5,0.4,2,6,0,0.0,0,0.0,False,False,False,False,Company
1411,337,1,True,False,0.14285714285714285,7,0.5714285714285714,4,3,0,0.0,0,0.0,False,False,False,False,,,,,,,3,,,,,,,,,Job
